ID,TAXONOMY
123976,
123977,
123978,
123979,207Q00000X
123980,207Q00000X
123981,
123982,
123983,207Q00000X
123984,
123985,
123986,2084P0800X
123987,
123988,
123989,
123990,
123991,
123992,
123993,
123994,
123995,
123996,2084N0600X
123997,
123998,
123999,
124000,
124001,
124002,
124003,
124004,
124005,
124006,174400000X
124007,
124008,
124009,
124010,207R00000X
124011,
124012,207T00000X
124013,
124014,
124015,2084N0400X
124016,
124017,
124018,
124019,
124020,
124021,
124022,
124023,207Q00000X
124024,
124025,
124026,
124027,
124028,
124029,
124030,
124031,207R00000X
124032,
124033,
124034,207Q00000X
124035,
124036,
124037,
124038,
124039,
124040,
124041,
124042,
124043,2084P0800X
124044,
124045,
124046,
124047,
124048,
124049,207Q00000X
124050,
124051,207R00000X
124052,
124053,
124054,
124055,
124056,208000000X
124057,
124058,
124059,
124060,
124061,2084P0800X
124062,2084N0400X
124063,207Q00000X
124064,
124065,
124066,
124067,
124068,
124069,2084N0400X
124070,
124071,
124072,
124073,2084P0800X
124074,
124075,
124076,207Q00000X
124077,
124078,
124079,
124080,
124081,207Q00000X
124082,
124083,
124084,207Q00000X
124085,
124086,207Q00000X
124087,
124088,
124089,
124090,
124091,
124092,
124093,2085R0202X
124094,
124095,
124096,
124097,
124098,363A00000X
124099,
124100,
124101,
124102,
124103,
124104,
124105,2084N0400X
124106,207R00000X
124107,2080S0012X
124108,207N00000X
124109,
124110,
124111,2084P0800X
124112,
124113,
124114,2084P0800X
124115,207W00000X
124116,
124117,
124118,2084P0800X
124119,
124120,
124121,
124122,
124123,
124124,
124125,
124126,2084P0800X
124127,207Q00000X
124128,
124129,
124130,
124131,
124132,
124133,
124134,2084P0800X
124135,
124136,
124137,2084P0800X
124138,
124139,
124140,2084P0800X
124141,
124142,
124143,
124144,
124145,
124146,
124147,
124148,
124149,
124150,
124151,
124152,
124153,
124154,
124155,
124156,
124157,207R00000X
124158,207ZP0105X
124159,
124160,2084P0800X
124161,
124162,
124163,
124164,
124165,207Q00000X
124166,207R00000X
124167,
124168,
124169,
124170,
124171,
124172,
124173,
124174,
124175,
124176,
124177,
124178,
124179,
124180,
124181,
124182,
124183,
124184,
124185,207R00000X
124186,
124187,2084N0402X
124188,
124189,
124190,
124191,207R00000X
124192,2084N0400X
124193,
124194,
124195,
124196,207Q00000X
124197,207Q00000X
124198,
124199,207Q00000X
124200,
124201,
124202,207Q00000X
124203,
124204,207ZP0102X
124205,
124206,
124207,
124208,2084N0400X
124209,
124210,
124211,2084N0400X
124212,
124213,2084N0400X
124214,
124215,
124216,
124217,
124218,207R00000X
124219,
124220,
124221,
124222,
124223,
124224,
124225,
124226,
124227,
124228,2084N0400X
124229,2084A0401X
124230,
124231,
124232,
124233,
124234,
124235,
124236,
124237,207N00000X
124238,
124239,208000000X
124240,207Q00000X
124241,
124242,
124243,
124244,
124245,
124246,
124247,
124248,
124249,363AS0400X
124250,
124251,
124252,363LA2100X
124253,
124254,
124255,207R00000X
124256,
124257,
124258,
124259,
124260,
124261,
124262,
124263,
124264,
124265,207Q00000X
124266,2084N0400X
124267,
124268,
124269,2084P0804X
124270,2084N0400X
124271,2084P0800X
124272,
124273,
124274,
124275,207Q00000X
124276,
124277,2084F0202X
124278,2084N0400X
124279,
124280,
124281,
124282,207Q00000X
124283,
124284,
124285,
124286,
124287,
124288,
124289,
124290,
124291,
124292,
124293,
124294,
124295,
124296,207Q00000X
124297,
124298,
124299,207Q00000X
124300,
124301,
124302,
124303,
124304,
124305,
124306,
124307,
124308,208G00000X
124309,207RP1001X
124310,
124311,2084N0400X
124312,
124313,
124314,
124315,
124316,
124317,
124318,
124319,
124320,207Q00000X
124321,
124322,204C00000X
124323,
124324,
124325,
124326,208000000X
124327,
124328,
124329,
124330,
124331,
124332,
124333,
124334,
124335,207R00000X
124336,
124337,
124338,
124339,208000000X
124340,
124341,
124342,
124343,
124344,
124345,
124346,
124347,2084N0400X
124348,2080P0205X
124349,
124350,208M00000X
124351,
124352,
124353,
124354,2084P0800X
124355,
124356,2084P0800X
124357,
124358,
124359,207RC0000X
124360,
124361,207Q00000X
124362,
124363,
124364,207RX0202X
124365,
124366,
124367,
124368,207Q00000X
124369,207Q00000X
124370,207R00000X
124371,
124372,207R00000X
124373,2080N0001X
124374,2084P0800X
124375,
124376,
124377,
124378,
124379,207Q00000X
124380,
124381,
124382,
124383,207Q00000X
124384,
124385,
124386,207Q00000X
124387,
124388,
124389,
124390,2084N0400X
124391,
124392,
124393,2084P0800X
124394,
124395,
124396,
124397,
124398,
124399,2084N0400X
124400,
124401,
124402,
124403,207RP1001X
124404,
124405,2084P0800X
124406,2084P0800X
124407,208000000X
124408,
124409,
124410,2084N0400X
124411,2084N0402X
124412,
124413,207Q00000X
124414,
124415,2084P0800X
124416,
124417,363LF0000X
124418,
124419,2084P0800X
124420,
124421,
124422,207RH0003X
124423,207RA0401X
124424,208000000X
124425,
124426,2084N0400X
124427,
124428,
124429,2085R0001X
124430,207Q00000X
124431,
124432,
124433,
124434,
124435,
124436,
124437,
124438,
124439,
124440,207R00000X
124441,207Q00000X
124442,
124443,2084P0800X
124444,
124445,
124446,
124447,
124448,
124449,207Q00000X
124450,
124451,
124452,
124453,
124454,
124455,
124456,
124457,
124458,
124459,207Q00000X
124460,
124461,2084N0400X
124462,
124463,
124464,207Q00000X
124465,
124466,
124467,
124468,
124469,207W00000X
124470,
124471,
124472,2084P0800X
124473,
124474,2084A0401X
124475,
124476,
124477,
124478,
124479,207RH0003X
124480,
124481,
124482,174400000X
124483,
124484,
124485,
124486,
124487,207Q00000X
124488,2084N0400X
124489,
124490,
124491,
124492,
124493,
124494,
124495,
124496,
124497,
124498,
124499,207R00000X
124500,
124501,
124502,
124503,
124504,207Q00000X
124505,
124506,
124507,
124508,
124509,
124510,
124511,2084P0800X
124512,2084P0800X
124513,
124514,
124515,
124516,207Q00000X
124517,
124518,
124519,
124520,2084N0400X
124521,2084N0400X
124522,363L00000X
124523,2084N0400X
124524,
124525,
124526,
124527,
124528,
124529,207RC0000X
124530,
124531,
124532,
124533,207N00000X
124534,
124535,2084N0400X
124536,
124537,
124538,
124539,
124540,2084N0400X
124541,
124542,207RC0000X
124543,2084P0800X
124544,2084P0800X
124545,
124546,
124547,
124548,
124549,
124550,
124551,
124552,
124553,
124554,
124555,
124556,
124557,2084N0600X
124558,207R00000X
124559,
124560,
124561,
124562,
124563,
124564,
124565,
124566,
124567,2084N0400X
124568,
124569,
124570,
124571,2084N0400X
124572,
124573,
124574,
124575,207Q00000X
124576,
124577,
124578,
124579,364SP0807X
124580,
124581,
124582,
124583,
124584,2084N0400X
124585,
124586,207Q00000X
124587,
124588,207Q00000X
124589,
124590,208000000X
124591,
124592,
124593,
124594,
124595,
124596,
124597,
124598,2084N0400X
124599,
124600,
124601,
124602,207R00000X
124603,
124604,
124605,
124606,
124607,
124608,
124609,
124610,2084N0400X
124611,
124612,
124613,363LF0000X
124614,
124615,
124616,
124617,2084P0800X
124618,
124619,2084N0402X
124620,
124621,2084P0800X
124622,
124623,
124624,207Q00000X
124625,
124626,2084P0804X
124627,
124628,207Q00000X
124629,2084P0800X
124630,
124631,2084P0800X
124632,
124633,
124634,2084P0800X
124635,
124636,
124637,
124638,
124639,
124640,
124641,207R00000X
124642,2084N0400X
124643,207Q00000X
124644,2084P0800X
124645,207Q00000X
124646,
124647,
124648,
124649,2084P0800X
124650,
124651,
124652,
124653,
124654,2084P0800X
124655,
124656,
124657,
124658,207Q00000X
124659,2084P0800X
124660,2084P0800X
124661,
124662,
124663,
124664,
124665,207RC0000X
124666,
124667,207R00000X
124668,
124669,
124670,
124671,
124672,
124673,2084N0400X
124674,207Q00000X
124675,
124676,
124677,
124678,
124679,
124680,207RP1001X
124681,
124682,
124683,
124684,208000000X
124685,
124686,
124687,
124688,
124689,
124690,207Q00000X
124691,
124692,
124693,
124694,
124695,
124696,207R00000X
124697,207Q00000X
124698,
124699,207Q00000X
124700,2084P0800X
124701,207RI0011X
124702,
124703,2084P0800X
124704,
124705,
124706,2084N0400X
124707,
124708,
124709,
124710,
124711,207RH0003X
124712,
124713,
124714,2084N0400X
124715,
124716,207P00000X
124717,
124718,
124719,
124720,207Q00000X
124721,
124722,2084P0800X
124723,2084P0800X
124724,
124725,
124726,207T00000X
124727,207Q00000X
124728,
124729,2084P0800X
124730,207Q00000X
124731,208000000X
124732,207Q00000X
124733,
124734,
124735,
124736,2084N0400X
124737,
124738,207R00000X
124739,
124740,
124741,2084N0400X
124742,
124743,
124744,207Q00000X
124745,
124746,207V00000X
124747,
124748,
124749,
124750,
124751,
124752,
124753,207R00000X
124754,
124755,207Q00000X
124756,
124757,
124758,207Q00000X
124759,
124760,2084P0800X
124761,
124762,
124763,2084P0800X
124764,
124765,
124766,207R00000X
124767,
124768,
124769,
124770,
124771,
124772,2084N0400X
124773,
124774,
124775,2084P0802X
124776,
124777,2084N0008X
124778,
124779,
124780,
124781,2084N0400X
124782,
124783,207Q00000X
124784,
124785,2084P0800X
124786,207Q00000X
124787,
124788,
124789,207RG0100X
124790,
124791,2084N0400X
124792,207T00000X
124793,
124794,
124795,
124796,
124797,390200000X
124798,
124799,
124800,
124801,
124802,
124803,
124804,
124805,
124806,
124807,
124808,
124809,
124810,2084N0400X
124811,
124812,
124813,
124814,
124815,2084P0800X
124816,
124817,
124818,207P00000X
124819,
124820,207RH0003X
124821,2084N0400X
124822,
124823,
124824,
124825,2084N0400X
124826,
124827,
124828,
124829,
124830,
124831,
124832,
124833,2084P0800X
124834,
124835,
124836,207Q00000X
124837,207RG0100X
124838,208000000X
124839,
124840,
124841,2084P0800X
124842,
124843,207T00000X
124844,
124845,207R00000X
124846,2080N0001X
124847,
124848,
124849,207Q00000X
124850,
124851,
124852,
124853,
124854,
124855,207RE0101X
124856,
124857,2084N0400X
124858,
124859,
124860,
124861,
124862,2084P0804X
124863,
124864,2084P0800X
124865,207Q00000X
124866,207Q00000X
124867,2084P0800X
124868,
124869,207RC0000X
124870,
124871,
124872,
124873,
124874,
124875,
124876,
124877,
124878,
124879,207Q00000X
124880,
124881,2084N0600X
124882,183500000X
124883,207Q00000X
124884,
124885,2084N0402X
124886,207RC0200X
124887,2080P0008X
124888,207RG0100X
124889,
124890,2084V0102X
124891,
124892,
124893,2084N0400X
124894,
124895,207Q00000X
124896,
124897,
124898,
124899,2084N0400X
124900,
124901,
124902,
124903,
124904,
124905,
124906,
124907,207Q00000X
124908,
124909,2084P0800X
124910,
124911,
124912,
124913,
124914,
124915,207R00000X
124916,2084N0400X
124917,
124918,
124919,
124920,2084N0402X
124921,
124922,207Q00000X
124923,207P00000X
124924,
124925,
124926,
124927,
124928,
124929,2084N0400X
124930,
124931,
124932,
124933,
124934,
124935,207Q00000X
124936,207R00000X
124937,207R00000X
124938,
124939,
124940,
124941,
124942,122300000X
124943,2084P0015X
124944,
124945,
124946,207Q00000X
124947,2084N0400X
124948,
124949,
124950,
124951,
124952,
124953,2084N0400X
124954,
124955,
124956,
124957,
124958,
124959,
124960,
124961,
124962,207R00000X
124963,207Q00000X
124964,2084N0400X
124965,
124966,207Q00000X
124967,
124968,2084P0805X
124969,
124970,207V00000X
124971,
124972,
124973,
124974,
124975,207Q00000X
124976,
124977,
124978,
124979,2084N0400X
124980,208600000X
124981,
124982,
124983,
124984,2085R0001X
124985,207Q00000X
124986,
124987,
124988,
124989,
124990,207RH0003X
124991,
124992,207RG0100X
124993,
124994,
124995,207Q00000X
124996,
124997,208000000X
124998,
124999,2085R0001X
125000,2084P0800X
125001,
125002,2084N0400X
125003,
125004,2084P0800X
125005,
125006,
125007,
125008,
125009,
125010,207Y00000X
125011,
125012,
125013,2084N0600X
125014,
125015,
125016,
125017,
125018,2084P0800X
125019,
125020,
125021,
125022,207R00000X
125023,207R00000X
125024,2084P0800X
125025,
125026,2084P0800X
125027,
125028,
125029,2080P0207X
125030,
125031,
125032,2084N0400X
125033,2084P0800X
125034,
125035,
125036,
125037,390200000X
125038,2084P0800X
125039,
125040,
125041,
125042,207Q00000X
125043,
125044,2084N0400X
125045,
125046,
125047,
125048,
125049,
125050,207R00000X
125051,
125052,
125053,2084N0400X
125054,
125055,
125056,2084N0402X
125057,
125058,
125059,
125060,
125061,2084P0800X
125062,
125063,
125064,
125065,
125066,
125067,
125068,
125069,
125070,2084N0400X
125071,
125072,
125073,
125074,
125075,
125076,
125077,207Q00000X
125078,
125079,
125080,
125081,
125082,
125083,
125084,2084N0400X
125085,
125086,207Q00000X
125087,
125088,2084N0400X
125089,
125090,
125091,
125092,
125093,
125094,2084P0800X
125095,2084P0800X
125096,
125097,
125098,
125099,
125100,
125101,207R00000X
125102,
125103,
125104,207Q00000X
125105,
125106,
125107,
125108,
125109,
125110,
125111,
125112,
125113,
125114,163WP0808X
125115,207RC0000X
125116,
125117,208000000X
125118,
125119,
125120,
125121,
125122,2084P0800X
125123,
125124,
125125,207Q00000X
125126,
125127,
125128,
125129,
125130,
125131,
125132,
125133,
125134,
125135,
125136,
125137,
125138,2084P0804X
125139,
125140,207R00000X
125141,
125142,207R00000X
125143,
125144,2084P0800X
125145,
125146,
125147,
125148,
125149,
125150,
125151,2084P0800X
125152,2084P0800X
125153,
125154,
125155,
125156,
125157,
125158,2084N0400X
125159,2084N0400X
125160,
125161,208000000X
125162,207R00000X
125163,2084N0400X
125164,
125165,
125166,2084P0804X
125167,2084N0400X
125168,
125169,
125170,
125171,
125172,
125173,
125174,
125175,
125176,207Q00000X
125177,
125178,
125179,
125180,
125181,
125182,
125183,
125184,2084N0400X
125185,
125186,
125187,
125188,207Q00000X
125189,207RG0300X
125190,
125191,
125192,2084N0400X
125193,
125194,2084P0800X
125195,
125196,
125197,
125198,
125199,207T00000X
125200,
125201,
125202,207W00000X
125203,
125204,
125205,
125206,
125207,
125208,
125209,
125210,
125211,
125212,
125213,
125214,
125215,
125216,
125217,207N00000X
125218,
125219,
125220,
125221,
125222,
125223,
125224,204F00000X
125225,
125226,
125227,
125228,
125229,
125230,
125231,2084P0800X
125232,174400000X
125233,
125234,
125235,208VP0014X
125236,
125237,
125238,207WX0107X
125239,2084N0400X
125240,208VP0014X
125241,2084N0400X
125242,
125243,
125244,
125245,207Q00000X
125246,
125247,
125248,2084N0400X
125249,2084N0400X
125250,
125251,
125252,207T00000X
125253,2084N0400X
125254,
125255,
125256,207T00000X
125257,
125258,
125259,2084N0400X
125260,
125261,
125262,
125263,
125264,
125265,
125266,
125267,
125268,
125269,207T00000X
125270,
125271,2084P0800X
125272,2084N0400X
125273,207Q00000X
125274,
125275,
125276,
125277,
125278,
125279,
125280,
125281,
125282,
125283,
125284,
125285,
125286,
125287,
125288,
125289,208000000X
125290,2084P0800X
125291,
125292,
125293,207Q00000X
125294,
125295,
125296,
125297,163WG0000X
125298,
125299,
125300,
125301,207Q00000X
125302,2084P0800X
125303,207RA0201X
125304,207RC0000X
125305,2084N0400X
125306,
125307,2084P0800X
125308,
125309,207N00000X
125310,
125311,
125312,
125313,
125314,
125315,207Q00000X
125316,
125317,
125318,
125319,208000000X
125320,2084N0400X
125321,207Q00000X
125322,
125323,
125324,
125325,
125326,
125327,
125328,
125329,
125330,
125331,
125332,
125333,
125334,
125335,2084N0400X
125336,
125337,
125338,
125339,
125340,
125341,
125342,
125343,
125344,207Q00000X
125345,
125346,
125347,
125348,
125349,
125350,
125351,
125352,207Q00000X
125353,2084P0800X
125354,
125355,
125356,
125357,207Q00000X
125358,
125359,
125360,
125361,207Q00000X
125362,2084N0400X
125363,2084N0400X
125364,2084N0400X
125365,207Q00000X
125366,
125367,207R00000X
125368,
125369,
125370,
125371,
125372,207Q00000X
125373,
125374,
125375,
125376,
125377,
125378,
125379,207R00000X
125380,
125381,2084P0800X
125382,2084P0802X
125383,
125384,208100000X
125385,
125386,207R00000X
125387,
125388,
125389,
125390,
125391,
125392,207Q00000X
125393,
125394,
125395,
125396,
125397,
125398,
125399,
125400,2084P0800X
125401,2084P0800X
125402,
125403,
125404,
125405,
125406,
125407,208000000X
125408,207Q00000X
125409,
125410,
125411,2084P0800X
125412,
125413,
125414,2084N0400X
125415,
125416,
125417,
125418,207RC0000X
125419,
125420,
125421,2084N0400X
125422,
125423,
125424,207R00000X
125425,
125426,
125427,
125428,
125429,
125430,2084N0402X
125431,
125432,
125433,
125434,
125435,363LF0000X
125436,207RC0000X
125437,
125438,207Q00000X
125439,207R00000X
125440,2084P0800X
125441,2084N0400X
125442,
125443,
125444,207RG0100X
125445,
125446,207P00000X
125447,
125448,2084P0800X
125449,
125450,
125451,
125452,207Q00000X
125453,
125454,
125455,207RG0100X
125456,
125457,
125458,
125459,
125460,
125461,
125462,
125463,
125464,
125465,
125466,
125467,
125468,
125469,
125470,
125471,207RG0100X
125472,
125473,
125474,207RH0003X
125475,
125476,207R00000X
125477,
125478,
125479,
125480,207Q00000X
125481,
125482,
125483,
125484,207Q00000X
125485,
125486,204D00000X
125487,2084N0400X
125488,
125489,
125490,
125491,
125492,
125493,
125494,207Q00000X
125495,
125496,
125497,
125498,
125499,207RG0300X
125500,
125501,
125502,
125503,
125504,2084P0800X
125505,
125506,
125507,207R00000X
125508,
125509,
125510,
125511,
125512,207Q00000X
125513,2084N0400X
125514,
125515,
125516,
125517,
125518,
125519,
125520,
125521,
125522,
125523,
125524,
125525,
125526,
125527,
125528,
125529,
125530,
125531,207Q00000X
125532,
125533,2084P0800X
125534,
125535,
125536,207R00000X
125537,
125538,
125539,
125540,
125541,2084P0800X
125542,207Q00000X
125543,
125544,
125545,207R00000X
125546,
125547,
125548,2084P0800X
125549,207T00000X
125550,208000000X
125551,
125552,
125553,
125554,2084P0800X
125555,
125556,2084P0800X
125557,
125558,
125559,207QG0300X
125560,
125561,207R00000X
125562,
125563,207R00000X
125564,
125565,
125566,
125567,
125568,
125569,
125570,
125571,
125572,207Q00000X
125573,
125574,
125575,207RC0000X
125576,2084N0400X
125577,
125578,
125579,
125580,207Q00000X
125581,
125582,207Q00000X
125583,2084P0800X
125584,
125585,207Q00000X
125586,
125587,
125588,207R00000X
125589,
125590,207V00000X
125591,207R00000X
125592,
125593,
125594,
125595,
125596,
125597,
125598,
125599,2084P0800X
125600,207RG0100X
125601,207T00000X
125602,
125603,
125604,
125605,2084N0400X
125606,
125607,
125608,
125609,
125610,363LP0808X
125611,
125612,
125613,
125614,207T00000X
125615,2084N0402X
125616,
125617,
125618,2084P0800X
125619,
125620,
125621,
125622,
125623,
125624,
125625,
125626,
125627,
125628,2084P0800X
125629,
125630,2084N0600X
125631,
125632,207Q00000X
125633,
125634,
