ID,TAXONOMY,IS_HCP
122432,-1,0
122433,-1,0
122434,-1,0
122435,-1,0
122436,-1,0
122437,-1,0
122438,-1,0
122439,-1,0
122440,-1,0
122441,-1,0
122442,-1,0
122443,-1,0
122444,-1,0
122445,-1,0
122446,2084P0800X,1
122447,-1,0
122448,-1,1
122449,-1,0
122450,-1,0
122451,-1,0
122452,-1,0
122453,-1,0
122454,-1,0
122455,207RC0000X,1
122456,-1,0
122457,207R00000X,1
122458,-1,0
122459,-1,0
122460,2084N0400X,1
122461,-1,0
122462,-1,0
122463,-1,0
122464,-1,0
122465,2084N0402X,1
122466,2084P0800X,1
122467,-1,0
122468,-1,0
122469,-1,0
122470,2084N0400X,1
122471,-1,0
122472,-1,0
122473,207R00000X,1
122474,-1,0
122475,-1,0
122476,-1,0
122477,-1,0
122478,-1,0
122479,-1,0
122480,207R00000X,1
122481,2084N0402X,1
122482,207R00000X,1
122483,-1,0
122484,-1,0
122485,-1,1
122486,2084P0800X,1
122487,-1,0
122488,-1,0
122489,-1,0
122490,-1,0
122491,-1,0
122492,2084N0400X,1
122493,-1,0
122494,-1,0
122495,2084N0402X,1
122496,-1,0
122497,-1,0
122498,-1,0
122499,-1,0
122500,207N00000X,1
122501,2084P0800X,1
122502,-1,0
122503,363L00000X,1
122504,207RC0200X,1
122505,-1,0
122506,-1,0
122507,-1,0
122508,-1,0
122509,-1,0
122510,-1,0
122511,207Q00000X,1
122512,-1,0
122513,-1,0
122514,-1,0
122515,-1,0
122516,-1,0
122517,2084N0400X,1
122518,-1,0
122519,-1,0
122520,-1,0
122521,-1,0
122522,207P00000X,1
122523,-1,0
122524,-1,1
122525,-1,0
122526,-1,0
122527,-1,0
122528,-1,0
122529,2084N0400X,1
122530,2084P0800X,1
122531,-1,0
122532,-1,0
122533,2084P0800X,1
122534,-1,0
122535,-1,0
122536,2085R0001X,1
122537,-1,0
122538,-1,0
122539,-1,0
122540,2084P0804X,1
122541,207R00000X,1
122542,2084P0800X,1
122543,-1,0
122544,208D00000X,1
122545,-1,0
122546,-1,0
122547,207RI0200X,1
122548,-1,0
122549,2084P0800X,1
122550,2084N0400X,1
122551,-1,0
122552,2084P0800X,1
122553,-1,0
122554,-1,0
122555,390200000X,1
122556,2084P0800X,1
122557,-1,0
122558,-1,0
122559,-1,0
122560,-1,0
122561,2084N0400X,1
122562,2084P0800X,1
122563,-1,0
122564,-1,0
122565,-1,0
122566,-1,0
122567,2084N0400X,1
122568,-1,0
122569,-1,0
122570,207QG0300X,1
122571,-1,0
122572,-1,0
122573,-1,0
122574,2084P0800X,1
122575,-1,1
122576,-1,0
122577,-1,0
122578,2084N0400X,1
122579,-1,0
122580,2084N0400X,1
122581,-1,0
122582,-1,0
122583,-1,0
122584,-1,0
122585,2084P0800X,1
122586,-1,0
122587,-1,0
122588,-1,0
122589,-1,0
122590,2084N0400X,1
122591,207Q00000X,1
122592,2084P0800X,1
122593,-1,0
122594,-1,0
122595,-1,0
122596,2084P0800X,1
122597,2084P0800X,1
122598,-1,0
122599,-1,0
122600,-1,0
122601,2084N0402X,1
122602,363A00000X,1
122603,-1,0
122604,-1,0
122605,-1,0
122606,-1,0
122607,2084P0800X,1
122608,-1,0
122609,-1,0
122610,-1,0
122611,-1,0
122612,-1,0
122613,207Q00000X,1
122614,2084N0400X,1
122615,-1,0
122616,-1,0
122617,208000000X,1
122618,-1,0
122619,-1,0
122620,2084N0402X,1
122621,-1,0
122622,-1,0
122623,-1,0
122624,2084N0400X,1
122625,-1,0
122626,-1,0
122627,-1,0
122628,-1,0
122629,-1,0
122630,207Q00000X,1
122631,-1,0
122632,-1,0
122633,2084N0400X,1
122634,-1,0
122635,2084N0600X,1
122636,-1,0
122637,-1,0
122638,2084N0400X,1
122639,207T00000X,1
122640,-1,0
122641,-1,0
122642,-1,0
122643,-1,0
122644,-1,0
122645,207R00000X,1
122646,-1,0
122647,-1,0
122648,-1,0
122649,-1,0
122650,-1,0
122651,208000000X,1
122652,-1,0
122653,-1,0
122654,-1,0
122655,-1,0
122656,-1,0
122657,2084P0800X,1
122658,-1,0
122659,2084N0400X,1
122660,-1,0
122661,-1,0
122662,2084P0800X,1
122663,-1,0
122664,-1,0
122665,-1,0
122666,207Q00000X,1
122667,-1,0
122668,-1,0
122669,207Q00000X,1
122670,-1,0
122671,-1,0
122672,-1,0
122673,2084N0402X,1
122674,-1,0
122675,207R00000X,1
122676,-1,0
122677,-1,0
122678,207Q00000X,1
122679,-1,0
122680,-1,0
122681,-1,0
122682,2084P0800X,1
122683,-1,0
122684,-1,0
122685,207Q00000X,1
122686,-1,0
122687,-1,0
122688,-1,0
122689,-1,0
122690,-1,0
122691,-1,0
122692,-1,0
122693,-1,0
122694,-1,0
122695,-1,0
122696,-1,0
122697,-1,0
122698,-1,0
122699,-1,0
122700,-1,0
122701,-1,0
122702,2084P0800X,1
122703,-1,0
122704,-1,0
122705,-1,0
122706,-1,0
122707,-1,0
122708,-1,0
122709,-1,0
122710,-1,0
122711,-1,0
122712,-1,0
122713,-1,0
122714,2084P0800X,1
122715,-1,0
122716,207ZP0105X,1
122717,-1,0
122718,2084P0800X,1
122719,-1,0
122720,-1,0
122721,-1,0
122722,-1,0
122723,-1,0
122724,2084N0400X,1
122725,-1,0
122726,207Q00000X,1
122727,-1,0
122728,2084P0800X,1
122729,-1,0
122730,207Q00000X,1
122731,-1,0
122732,2084N0400X,1
122733,-1,0
122734,-1,0
122735,-1,0
122736,-1,0
122737,-1,0
122738,-1,0
122739,-1,0
122740,2084N0400X,1
122741,-1,0
122742,207Q00000X,1
122743,-1,0
122744,-1,0
122745,-1,0
122746,2084N0400X,1
122747,207RH0003X,1
122748,2084P0800X,1
122749,-1,0
122750,-1,0
122751,-1,0
122752,-1,0
122753,2084N0400X,1
122754,207RH0000X,1
122755,-1,0
122756,2084P0800X,1
122757,-1,0
122758,-1,1
122759,-1,0
122760,-1,0
122761,-1,0
122762,2084P0800X,1
122763,-1,0
122764,-1,0
122765,-1,0
122766,-1,0
122767,-1,0
122768,-1,0
122769,-1,0
122770,2080P0207X,1
122771,207R00000X,1
122772,-1,0
122773,-1,0
122774,207T00000X,1
122775,-1,0
122776,-1,0
122777,-1,0
122778,-1,0
122779,-1,0
122780,207RC0000X,1
122781,2084P0800X,1
122782,-1,0
122783,208000000X,1
122784,2084N0400X,1
122785,-1,0
122786,-1,0
122787,-1,0
122788,-1,0
122789,-1,0
122790,-1,0
122791,363LF0000X,1
122792,-1,0
122793,207RG0100X,1
122794,207R00000X,1
122795,-1,0
122796,-1,0
122797,-1,0
122798,-1,0
122799,-1,0
122800,-1,0
122801,207Q00000X,1
122802,-1,0
122803,-1,0
122804,-1,0
122805,207T00000X,1
122806,-1,0
122807,-1,0
122808,-1,0
122809,-1,0
122810,-1,0
122811,-1,0
122812,-1,0
122813,-1,0
122814,-1,0
122815,363L00000X,1
122816,-1,0
122817,-1,0
122818,390200000X,1
122819,-1,0
122820,-1,0
122821,-1,0
122822,-1,0
122823,-1,0
122824,207Q00000X,1
122825,-1,0
122826,2084N0400X,1
122827,-1,1
122828,2084P0800X,1
122829,-1,0
122830,2084N0400X,1
122831,207RG0100X,1
122832,-1,0
122833,-1,1
122834,-1,0
122835,-1,0
122836,-1,0
122837,-1,0
122838,-1,0
122839,2084P0800X,1
122840,207Q00000X,1
122841,-1,0
122842,2084N0400X,1
122843,-1,0
122844,-1,0
122845,-1,0
122846,2084N0400X,1
122847,-1,0
122848,-1,0
122849,-1,0
122850,-1,0
122851,2084P0800X,1
122852,-1,0
122853,-1,0
122854,-1,0
122855,-1,0
122856,-1,0
122857,-1,0
122858,2084N0400X,1
122859,-1,0
122860,-1,0
122861,-1,0
122862,-1,0
122863,-1,0
122864,-1,0
122865,-1,0
122866,-1,0
122867,-1,0
122868,-1,0
122869,2084N0400X,1
122870,-1,0
122871,-1,0
122872,207R00000X,1
122873,-1,0
122874,-1,0
122875,2084N0400X,1
122876,2084P0800X,1
122877,-1,0
122878,-1,0
122879,-1,0
122880,207Q00000X,1
122881,-1,0
122882,207Q00000X,1
122883,-1,0
122884,-1,0
122885,2084P0802X,1
122886,-1,0
122887,-1,0
122888,207T00000X,1
122889,-1,0
122890,-1,1
122891,-1,0
122892,-1,0
122893,-1,0
122894,-1,0
122895,-1,0
122896,-1,0
122897,-1,0
122898,-1,0
122899,2084P0800X,1
122900,-1,0
122901,2084P0800X,1
122902,2084N0400X,1
122903,-1,0
122904,-1,0
122905,2084P0800X,1
122906,2084N0400X,1
122907,-1,0
122908,-1,0
122909,2084N0400X,1
122910,-1,0
122911,-1,0
122912,-1,0
122913,-1,0
122914,-1,0
122915,-1,0
122916,2084N0400X,1
122917,-1,0
122918,-1,0
122919,-1,0
122920,-1,1
122921,2084P0800X,1
122922,-1,0
122923,-1,0
122924,-1,0
122925,2084P0800X,1
122926,-1,0
122927,-1,0
122928,-1,0
122929,-1,0
122930,-1,0
122931,-1,0
122932,207VM0101X,1
122933,-1,0
122934,-1,0
122935,2084N0600X,1
122936,-1,0
122937,-1,0
122938,207RP1001X,1
122939,-1,0
122940,-1,1
122941,-1,0
122942,2084P0800X,1
122943,-1,0
122944,-1,0
122945,207Q00000X,1
122946,-1,0
122947,-1,0
122948,-1,0
122949,-1,0
122950,-1,0
122951,208D00000X,1
122952,-1,0
122953,-1,0
122954,-1,0
122955,-1,0
122956,-1,0
122957,2084P0800X,1
122958,-1,0
122959,-1,0
122960,-1,0
122961,-1,0
122962,-1,0
122963,207Q00000X,1
122964,363L00000X,1
122965,2084P0800X,1
122966,207RG0100X,1
122967,-1,0
122968,-1,0
122969,2084N0400X,1
122970,-1,0
122971,-1,0
122972,-1,0
122973,207Q00000X,1
122974,-1,0
122975,2084N0400X,1
122976,-1,0
122977,208200000X,1
122978,-1,0
122979,-1,0
122980,2084P0800X,1
122981,-1,0
122982,-1,0
122983,207R00000X,1
122984,-1,0
122985,-1,0
122986,-1,0
122987,-1,0
122988,2084P0800X,1
122989,-1,0
122990,2084N0400X,1
122991,207Q00000X,1
122992,2084P0800X,1
122993,-1,0
122994,-1,0
122995,207R00000X,1
122996,-1,1
122997,-1,0
122998,207Q00000X,1
122999,-1,0
123000,-1,0
123001,-1,0
123002,-1,0
123003,-1,0
123004,-1,0
123005,-1,0
123006,-1,0
123007,-1,0
123008,207T00000X,1
123009,-1,0
123010,-1,0
123011,-1,0
123012,2084P0800X,1
123013,2084P0800X,1
123014,-1,0
123015,-1,0
123016,-1,1
123017,207Q00000X,1
123018,-1,0
123019,-1,0
123020,-1,0
123021,-1,0
123022,-1,1
123023,363A00000X,1
123024,207RC0000X,1
123025,-1,0
123026,-1,0
123027,2084N0400X,1
123028,207KA0200X,1
123029,-1,0
123030,-1,0
123031,2084P0800X,1
123032,207N00000X,1
123033,-1,0
123034,2084N0400X,1
123035,-1,0
123036,-1,0
123037,-1,0
123038,2084P0800X,1
123039,-1,0
123040,-1,0
123041,-1,0
123042,-1,0
123043,-1,0
123044,-1,0
123045,-1,0
123046,-1,0
123047,207RG0100X,1
123048,207N00000X,1
123049,-1,1
123050,-1,0
123051,2080P0207X,1
123052,-1,1
123053,-1,0
123054,2084F0202X,1
123055,2084P0800X,1
123056,-1,0
123057,-1,0
123058,2084P0800X,1
123059,-1,0
123060,-1,0
123061,-1,0
123062,-1,0
123063,-1,0
123064,-1,0
123065,-1,0
123066,-1,0
123067,-1,0
123068,-1,0
123069,-1,0
123070,-1,0
123071,-1,0
123072,-1,1
123073,2084N0402X,1
123074,-1,0
123075,-1,0
123076,-1,0
123077,-1,0
123078,-1,0
123079,-1,0
123080,207Q00000X,1
123081,207T00000X,1
123082,-1,0
123083,-1,0
123084,2084P0800X,1
123085,2084N0400X,1
123086,-1,0
123087,-1,0
123088,-1,0
123089,-1,0
123090,-1,0
123091,-1,0
123092,207Q00000X,1
123093,-1,0
123094,-1,0
123095,207RC0000X,1
123096,-1,0
123097,207Q00000X,1
123098,2084N0400X,1
123099,2084N0400X,1
123100,2084P0800X,1
123101,2084P0800X,1
123102,-1,0
123103,-1,0
123104,-1,0
123105,-1,0
123106,-1,0
123107,2084P0800X,1
123108,2084P0800X,1
123109,-1,0
123110,-1,0
123111,207RP1001X,1
123112,-1,0
123113,-1,0
123114,-1,0
123115,-1,0
123116,-1,0
123117,-1,0
123118,-1,0
123119,-1,0
123120,-1,0
123121,2084N0400X,1
123122,-1,0
123123,-1,0
123124,174400000X,1
123125,-1,0
123126,-1,0
123127,-1,0
123128,-1,0
123129,-1,0
123130,-1,0
123131,207Q00000X,1
123132,2084P0800X,1
123133,-1,0
123134,-1,0
123135,-1,0
123136,2084P0800X,1
123137,-1,0
123138,-1,0
123139,-1,0
123140,-1,0
123141,-1,0
123142,-1,0
123143,-1,0
123144,2084P0800X,1
123145,-1,0
123146,-1,0
123147,207R00000X,1
123148,207Q00000X,1
123149,-1,0
123150,-1,0
123151,-1,0
123152,-1,0
123153,-1,0
123154,-1,0
123155,-1,0
123156,-1,0
123157,2084P0800X,1
123158,-1,0
123159,-1,0
123160,207Q00000X,1
123161,-1,0
123162,-1,0
123163,-1,0
123164,-1,0
123165,-1,0
123166,2084P0800X,1
123167,-1,0
123168,2084P0800X,1
123169,-1,0
123170,-1,0
123171,-1,0
123172,-1,0
123173,-1,0
123174,2084N0600X,1
123175,-1,0
123176,2084P0800X,1
123177,-1,0
123178,-1,0
123179,2084N0600X,1
123180,-1,0
123181,-1,0
123182,-1,0
123183,-1,0
123184,-1,0
123185,207RG0100X,1
123186,-1,0
123187,-1,0
123188,2084N0400X,1
123189,-1,0
123190,-1,0
123191,-1,0
123192,-1,0
123193,-1,0
123194,-1,0
123195,-1,0
123196,-1,0
123197,-1,0
123198,-1,0
123199,2084N0400X,1
123200,-1,0
123201,2084P0800X,1
123202,-1,0
123203,-1,1
123204,-1,0
123205,-1,0
123206,-1,0
123207,-1,0
123208,-1,0
123209,-1,0
123210,-1,0
123211,-1,0
123212,207R00000X,1
123213,-1,0
123214,-1,0
123215,174400000X,1
123216,2084N0400X,1
123217,-1,0
123218,2084D0003X,1
123219,2084P0800X,1
123220,-1,0
123221,-1,0
123222,-1,0
123223,-1,0
123224,208000000X,1
123225,2084P0800X,1
123226,207Q00000X,1
123227,-1,0
123228,-1,0
123229,-1,0
123230,-1,0
123231,207Q00000X,1
123232,2084N0400X,1
123233,-1,0
123234,-1,0
123235,-1,0
123236,2084N0400X,1
123237,-1,0
123238,174400000X,1
123239,-1,0
123240,207Q00000X,1
123241,-1,0
123242,-1,0
123243,2084P0800X,1
123244,207Q00000X,1
123245,-1,0
123246,-1,0
123247,-1,0
123248,-1,0
123249,-1,1
123250,2084P0800X,1
123251,-1,0
123252,-1,0
123253,-1,0
123254,-1,0
123255,-1,0
123256,2084N0400X,1
123257,-1,0
123258,-1,0
123259,-1,0
123260,-1,0
123261,2084P0800X,1
123262,208000000X,1
123263,-1,0
123264,-1,0
123265,-1,0
123266,-1,0
123267,-1,0
123268,-1,0
123269,-1,0
123270,-1,0
123271,-1,0
123272,2084N0400X,1
123273,2084P0800X,1
123274,-1,1
123275,-1,0
123276,-1,0
123277,-1,0
123278,2084P0800X,1
123279,207Q00000X,1
123280,2084P0800X,1
123281,-1,0
123282,-1,0
123283,-1,0
123284,-1,0
123285,2084P0800X,1
123286,208000000X,1
123287,207T00000X,1
123288,-1,0
123289,207R00000X,1
123290,-1,1
123291,-1,0
123292,-1,0
123293,-1,0
123294,-1,0
123295,-1,0
123296,-1,0
123297,2084P0800X,1
123298,-1,0
123299,-1,0
123300,-1,0
123301,-1,0
123302,-1,0
123303,-1,0
123304,-1,0
123305,2084N0400X,1
123306,-1,0
123307,-1,0
123308,2084N0400X,1
123309,-1,0
123310,-1,0
123311,2084N0600X,1
123312,-1,0
123313,207R00000X,1
123314,2084N0400X,1
123315,207R00000X,1
123316,2084N0400X,1
123317,-1,0
123318,-1,0
123319,-1,0
123320,-1,0
123321,-1,0
123322,207Q00000X,1
123323,2084N0400X,1
123324,-1,0
123325,-1,0
123326,-1,0
123327,-1,0
123328,-1,0
123329,-1,0
123330,-1,0
123331,-1,0
123332,2084N0008X,1
123333,207RC0000X,1
123334,-1,1
123335,-1,0
123336,-1,0
123337,-1,0
123338,-1,0
123339,-1,0
123340,207T00000X,1
123341,-1,0
123342,2084N0400X,1
123343,-1,0
123344,2084N0600X,1
123345,2084N0400X,1
123346,-1,0
123347,-1,0
123348,-1,0
123349,-1,0
123350,207Q00000X,1
123351,-1,0
123352,-1,0
123353,-1,0
123354,-1,0
123355,2084N0400X,1
123356,207Q00000X,1
123357,2084P0800X,1
123358,-1,0
123359,208M00000X,1
123360,-1,0
123361,-1,0
123362,-1,0
123363,-1,0
123364,-1,0
123365,2084N0400X,1
123366,-1,0
123367,363L00000X,1
123368,2084P0800X,1
123369,-1,0
123370,-1,0
123371,2084N0402X,1
123372,-1,0
123373,-1,0
123374,-1,0
123375,2084P0800X,1
123376,-1,0
123377,2084N0400X,1
123378,-1,0
123379,-1,0
123380,2084N0400X,1
123381,2084N0400X,1
123382,-1,0
123383,-1,0
123384,-1,0
123385,207Q00000X,1
123386,-1,0
123387,-1,0
123388,2084N0400X,1
123389,-1,0
123390,2084N0400X,1
123391,-1,0
123392,2084P0800X,1
123393,-1,0
123394,207R00000X,1
123395,2084N0400X,1
123396,-1,0
123397,-1,0
123398,-1,0
123399,-1,0
123400,208D00000X,1
123401,-1,0
123402,-1,0
123403,2084N0400X,1
123404,-1,0
123405,2084P0800X,1
123406,2084N0400X,1
123407,-1,0
123408,-1,0
123409,-1,0
123410,2084N0400X,1
123411,207RI0200X,1
123412,-1,0
123413,2084N0400X,1
123414,-1,0
123415,-1,0
123416,-1,0
123417,-1,1
123418,-1,0
123419,-1,0
123420,-1,0
123421,2084P0800X,1
123422,-1,0
123423,-1,0
123424,-1,0
123425,-1,0
123426,2084P0800X,1
123427,-1,0
123428,-1,0
123429,-1,0
123430,2084N0400X,1
123431,-1,0
123432,-1,0
123433,-1,0
123434,-1,0
123435,2084N0400X,1
123436,-1,0
123437,2084N0400X,1
123438,-1,0
123439,2084P0800X,1
123440,-1,0
123441,-1,0
123442,-1,0
123443,207RH0003X,1
123444,207R00000X,1
123445,-1,0
123446,-1,0
123447,-1,0
123448,-1,0
123449,2084P0800X,1
123450,-1,0
123451,-1,0
123452,2084N0400X,1
123453,-1,0
123454,-1,0
123455,-1,0
123456,-1,0
123457,-1,0
123458,-1,0
123459,207RG0100X,1
123460,2084P0800X,1
123461,-1,0
123462,-1,0
123463,-1,0
123464,-1,0
123465,-1,0
123466,-1,0
123467,-1,0
123468,-1,0
123469,-1,0
123470,-1,0
123471,-1,0
123472,-1,0
123473,-1,0
123474,-1,0
123475,-1,0
123476,-1,0
123477,2084P0804X,1
123478,-1,0
123479,2084P0800X,1
123480,207R00000X,1
123481,-1,0
123482,-1,0
123483,-1,0
123484,-1,0
123485,207R00000X,1
123486,-1,0
123487,207RG0100X,1
123488,2084P0800X,1
123489,-1,0
123490,2084P0800X,1
123491,-1,0
123492,-1,0
123493,-1,0
123494,-1,0
123495,-1,1
123496,-1,0
123497,-1,0
123498,-1,0
123499,-1,0
123500,-1,0
123501,2084P0800X,1
123502,-1,0
123503,-1,0
123504,-1,0
123505,-1,0
123506,2084P0800X,1
123507,-1,0
123508,207Q00000X,1
123509,-1,0
123510,-1,0
123511,-1,0
123512,-1,0
123513,-1,0
123514,-1,0
123515,-1,0
123516,-1,0
123517,2084P0800X,1
123518,-1,0
123519,-1,0
123520,-1,0
123521,-1,0
123522,-1,0
123523,-1,0
123524,-1,0
123525,-1,0
123526,-1,0
123527,207R00000X,1
123528,-1,0
123529,-1,0
123530,2084P0800X,1
123531,-1,0
123532,-1,0
123533,-1,0
123534,-1,1
123535,-1,0
123536,-1,0
123537,-1,1
123538,-1,0
123539,-1,0
123540,-1,0
123541,-1,0
123542,-1,0
123543,-1,0
123544,-1,0
123545,-1,0
123546,-1,0
123547,-1,0
123548,-1,0
123549,-1,0
123550,-1,0
123551,-1,0
123552,-1,0
123553,-1,0
123554,-1,0
123555,-1,0
123556,-1,0
123557,-1,0
123558,-1,0
123559,-1,0
123560,-1,0
123561,207Q00000X,1
123562,-1,0
123563,-1,0
123564,207R00000X,1
123565,-1,0
123566,-1,0
123567,-1,0
123568,-1,0
123569,-1,0
123570,-1,0
123571,2084F0202X,1
123572,-1,0
123573,-1,0
123574,-1,0
123575,207RA0401X,1
123576,2084N0400X,1
123577,-1,0
123578,-1,0
123579,207RC0200X,1
123580,-1,0
123581,-1,0
123582,207Q00000X,1
123583,-1,1
123584,2084P0800X,1
123585,-1,0
123586,-1,0
123587,-1,0
123588,2084N0400X,1
123589,-1,0
123590,-1,0
123591,-1,0
123592,-1,0
123593,-1,0
123594,-1,0
123595,-1,0
123596,-1,0
123597,207Q00000X,1
123598,-1,0
123599,-1,0
123600,-1,0
123601,-1,0
123602,-1,0
123603,2084N0400X,1
123604,-1,0
123605,-1,0
123606,2080P0206X,1
123607,-1,0
123608,-1,0
123609,207Q00000X,1
123610,-1,0
123611,-1,0
123612,-1,0
123613,2084N0400X,1
123614,-1,0
123615,-1,0
123616,-1,0
123617,-1,0
123618,-1,0
123619,-1,0
123620,-1,0
123621,-1,0
123622,-1,0
123623,-1,0
123624,207R00000X,1
123625,-1,0
123626,-1,0
123627,207RG0100X,1
123628,207Q00000X,1
123629,-1,0
123630,2084N0400X,1
123631,-1,0
123632,-1,0
123633,-1,0
123634,-1,0
123635,-1,0
123636,-1,0
123637,2084N0400X,1
123638,-1,1
123639,-1,0
123640,-1,0
123641,-1,0
123642,-1,0
123643,-1,0
123644,208000000X,1
123645,2084P0800X,1
123646,-1,0
123647,-1,0
123648,-1,0
123649,-1,0
123650,-1,0
123651,-1,0
123652,-1,0
123653,-1,0
123654,-1,0
123655,-1,0
123656,-1,0
123657,2084P0800X,1
123658,-1,0
123659,-1,0
123660,-1,0
123661,-1,0
123662,2084N0400X,1
123663,2084P0800X,1
123664,-1,0
123665,-1,0
123666,-1,0
123667,-1,0
123668,2084N0400X,1
123669,-1,0
123670,-1,0
123671,-1,0
123672,-1,0
123673,-1,0
123674,363AM0700X,1
123675,-1,0
123676,-1,0
123677,2084P0800X,1
123678,-1,0
123679,-1,0
123680,2084N0400X,1
123681,-1,0
123682,-1,0
123683,-1,0
123684,-1,0
123685,-1,0
123686,-1,0
123687,-1,0
123688,-1,0
123689,207Q00000X,1
123690,2084P0804X,1
123691,-1,0
123692,2084N0400X,1
123693,-1,0
123694,2084P0800X,1
123695,-1,0
123696,-1,0
123697,-1,0
123698,-1,0
123699,-1,0
123700,208000000X,1
123701,-1,0
123702,-1,0
123703,-1,0
123704,207R00000X,1
123705,-1,0
123706,-1,0
123707,2084P0800X,1
123708,2084P0800X,1
123709,-1,0
123710,2084N0400X,1
123711,-1,0
123712,-1,0
123713,207RC0000X,1
123714,-1,1
123715,2084N0400X,1
123716,-1,0
123717,-1,0
123718,-1,0
123719,-1,0
123720,-1,0
123721,2084N0400X,1
123722,-1,1
123723,2084B0040X,1
123724,-1,0
123725,-1,0
123726,-1,0
123727,-1,0
123728,-1,0
123729,-1,0
123730,207RI0011X,1
123731,207R00000X,1
123732,-1,0
123733,-1,0
123734,-1,0
123735,-1,0
123736,207Q00000X,1
123737,-1,0
123738,2084N0400X,1
123739,-1,0
123740,-1,0
123741,207ZP0105X,1
123742,2084N0400X,1
123743,-1,0
123744,-1,0
123745,-1,0
123746,-1,0
123747,-1,0
123748,-1,0
123749,-1,0
123750,-1,0
123751,2084P0800X,1
123752,-1,0
123753,-1,0
123754,-1,0
123755,207T00000X,1
123756,-1,0
123757,-1,0
123758,207RG0100X,1
123759,208000000X,1
123760,-1,0
123761,-1,0
123762,2084P0800X,1
123763,2084P0800X,1
123764,-1,0
123765,-1,0
123766,-1,0
123767,-1,0
123768,-1,0
123769,-1,0
123770,207RI0200X,1
123771,-1,0
123772,-1,0
123773,-1,0
123774,-1,0
123775,-1,0
123776,-1,0
123777,-1,0
123778,-1,0
123779,-1,0
123780,-1,0
123781,-1,0
123782,-1,0
123783,207P00000X,1
123784,-1,1
123785,-1,0
123786,207QG0300X,1
123787,207Q00000X,1
123788,-1,0
123789,-1,0
123790,-1,0
123791,2084P0800X,1
123792,-1,0
123793,2084P0800X,1
123794,-1,0
123795,2084N0400X,1
123796,-1,0
123797,-1,0
123798,-1,0
123799,2084P0800X,1
123800,-1,0
123801,-1,0
123802,-1,0
123803,-1,0
123804,-1,0
123805,208M00000X,1
123806,-1,0
123807,-1,0
123808,-1,0
123809,2084P0800X,1
123810,-1,0
123811,-1,0
123812,-1,0
123813,-1,0
123814,207RC0000X,1
123815,-1,0
123816,-1,0
123817,208000000X,1
123818,-1,0
123819,-1,0
123820,-1,0
123821,-1,0
123822,2084N0400X,1
123823,2084P0800X,1
123824,-1,0
123825,-1,0
123826,-1,0
123827,-1,0
123828,2084N0400X,1
123829,-1,0
123830,390200000X,1
123831,-1,0
123832,207RG0100X,1
123833,-1,0
123834,-1,0
123835,-1,0
123836,363AM0700X,1
123837,2084P0800X,1
123838,2084N0400X,1
123839,-1,0
123840,-1,0
123841,2084P0800X,1
123842,-1,0
123843,-1,0
123844,-1,0
123845,-1,0
123846,-1,0
123847,-1,0
123848,-1,0
123849,-1,0
123850,-1,0
123851,207ZC0500X,1
123852,-1,0
123853,-1,0
123854,-1,0
123855,2084N0400X,1
123856,2084P0800X,1
123857,2084P0800X,1
123858,-1,0
123859,207Q00000X,1
123860,-1,0
123861,-1,0
123862,-1,0
123863,2084P0800X,1
123864,-1,0
123865,-1,0
123866,-1,0
123867,-1,0
123868,-1,0
123869,-1,0
123870,2084N0402X,1
123871,-1,0
123872,-1,0
123873,-1,0
123874,-1,0
123875,-1,0
123876,363LF0000X,1
123877,-1,0
123878,2084N0400X,1
123879,-1,0
123880,-1,0
123881,-1,0
123882,-1,1
123883,-1,0
123884,-1,0
123885,2084P0800X,1
123886,-1,0
123887,-1,0
123888,-1,0
123889,-1,0
123890,-1,0
123891,2084F0202X,1
123892,2084N0400X,1
123893,2084P0800X,1
123894,-1,0
123895,-1,0
123896,-1,0
123897,-1,0
123898,-1,0
123899,-1,0
123900,-1,0
123901,2084P0800X,1
123902,-1,0
123903,-1,1
123904,2084N0400X,1
123905,-1,0
123906,363LP0808X,1
123907,-1,0
123908,-1,0
123909,-1,0
123910,2084P0800X,1
123911,-1,0
123912,-1,0
123913,-1,0
123914,207RG0100X,1
123915,-1,0
123916,2084P0800X,1
123917,-1,0
123918,207R00000X,1
123919,207N00000X,1
123920,-1,0
123921,2084P0800X,1
123922,-1,0
123923,2084P0800X,1
123924,2084N0400X,1
123925,-1,0
123926,-1,0
123927,2084N0400X,1
123928,-1,0
123929,2084N0400X,1
123930,2084N0400X,1
123931,-1,0
123932,2084N0400X,1
123933,2084N0400X,1
123934,-1,0
123935,-1,0
123936,-1,0
123937,-1,0
123938,-1,0
123939,207Q00000X,1
123940,-1,0
123941,-1,0
123942,-1,0
123943,-1,0
123944,2084N0400X,1
123945,-1,0
123946,207L00000X,1
123947,-1,0
123948,-1,0
123949,-1,0
123950,-1,1
123951,-1,0
123952,2084N0400X,1
123953,-1,0
123954,-1,0
123955,-1,0
123956,-1,0
123957,-1,0
123958,-1,0
123959,2084P0800X,1
123960,-1,0
123961,-1,0
123962,-1,0
123963,-1,0
123964,-1,0
123965,-1,0
123966,2084P0800X,1
123967,-1,0
123968,-1,0
123969,2084N0400X,1
123970,-1,0
123971,2084P0015X,1
123972,-1,0
123973,-1,0
123974,-1,0
123975,2084N0400X,1
123976,-1,0
123977,-1,0
123978,-1,0
123979,2084P0800X,1
123980,207RH0003X,1
